1,1,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,
179,2,殄,179-2,9,,歹㐱,1,1792-1,,,,,,,,,,
179,3,殖,179-3,12,,歹直,1,1793-1,,,,,,,,,,
179,4,𣦸(死),179-4,6,,歺人,3,1794-1,1794-2,1794-3,,,,,,,,
179,5,別(别),179-5,7,别,𠮠刂,5,1795-1,1795-2,1795-3,1795-4,1795-5,,,,,,
179,6,別(别),179-6,7,别,𠮠刂,3,1796-1,1796-2,1796-3,,,,,,,,
180,1,軆(體),180-1,20,,身豊,1,1801-1,,,,,,,,,,
180,2,𩪁,180-2,20,,骨鬼,1,1802-1,,,,,,,,,,
180,3,臚(膚),180-3,,,⺼虍田胃皿,3,1803-1,1803-2,1803-3,,,,,,,,
180,4,膽,180-4,17,胆,⺼詹,2,1804-1,1804-2,,,,,,,,,
180,5,胃,180-5,9,,田⺼,1,1805-1,,,,,,,,,,
180,6,腸,180-6,13,肠,⺼昜,2,1806-1,1806-2,,,,,,,,,
181,1,𦢖(膺),181-1,18,,𨿳⺼,1,1811-1,,,,,,,,,,
181,2,肩,181-2,8,,戶⺼,5,1812-1,1812-2,1812-3,1812-4,1812-5,,,,,,
181,3,肩,181-3,8,,戶⺼,2,1813-1,1813-2,,,,,,,,,
181,4,胠,181-4,9,,⺼去,2,1814-1,1814-2,,,,,,,,,
181,5,臂,181-5,17,,辟⺼,4,1815-1,1815-2,1815-3,1815-4,,,,,,,
181,6,腹,181-6,13,,⺼复,2,1816-1,1816-2,,,,,,,,,
182,1,股,182-1,8,,⺼殳,1,1821-1,,,,,,,,,,
182,2,胲,182-2,10,,⺼亥,1,1822-1,,,,,,,,,,
182,3,肖,182-3,7,,⺌⺼,2,1823-1,1823-2,,,,,,,,,
182,4,胤,182-4,9,,儿幺⺼,3,1824-1,1824-2,1824-3,,,,,,,,
182,5,胄,182-5,9,,由⺼,1,1825-1,,,,,,,,,,
182,6,䏌,182-6,6,,八⺼,1,1826-1,,,,,,,,,,
183,1,肥,183-1,8,,⺼巴,5,1831-1,1831-2,1831-3,1831-4,1831-5,,,,,,
183,2,肥,183-2,8,,⺼巴,5,1832-1,1832-2,1832-3,1832-4,1832-5,,,,,,
183,3,臞,183-3,22,,⺼瞿,1,1833-1,,,,,,,,,,
183,4,脫,183-4,11,脱,⺼兌,3,1834-1,1834-2,1834-3,,,,,,,,
183,5,腄,183-5,13,,⺼垂,1,1835-1,,,,,,,,,,
183,6,腫,183-6,13,肿,⺼重,1,1836-1,,,,,,,,,,
184,1,臘,184-1,20,腊,⺼巤,1,1841-1,,,,,,,,,,
184,2,隋,184-2,12,,⻖󰒪,5,1842-1,1842-2,1842-3,1842-4,1842-5,,,,,,
184,3,隋,184-3,12,,⻖󰒪,4,1843-1,1843-2,1843-3,1843-4,,,,,,,
184,4,肴,184-4,8,,㐅𠂇⺼,1,1844-1,,,,,,,,,,
184,5,腯(腞),184-5,13,,⺼盾,5,1845-1,1845-2,1845-3,1845-4,1845-5,,,,,,
184,6,胡,184-6,9,,古⺼,5,1846-1,1846-2,1846-3,1846-4,1846-5,,,,,,
185,1,胡,185-1,9,,古⺼,4,1851-1,1851-2,1851-3,1851-4,,,,,,,
185,2,脯,185-2,11,,⺼甫,1,1852-1,,,,,,,,,,
185,3,脩,185-3,11,,攸⺼,5,1853-1,1853-2,1853-3,1853-4,1853-5,,,,,,
185,4,脩,185-4,11,,攸⺼,5,1854-1,1854-2,1854-3,1854-4,1854-5,,,,,,
185,5,脩,185-5,11,,攸⺼,5,1855-1,1855-2,1855-3,1855-4,1855-5,,,,,,
185,6,脩,185-6,11,,攸⺼,3,1856-1,1856-2,1856-3,,,,,,,,
186,1,胊(朐),186-1,9,,⺼句,5,1861-1,1861-2,1861-3,1861-4,1861-5,,,,,,
186,2,胊(朐),186-2,9,,⺼句,4,1862-1,1862-2,1862-3,1862-4,,,,,,,
186,3,胥,186-3,9,,疋⺼,5,1863-1,1863-2,1863-3,1863-4,1863-5,,,,,,
186,4,胥,186-4,9,,疋⺼,1,1864-1,,,,,,,,,,
186,5,散(𢿨),186-5,12,散,󰓈攵,2,1865-1,1865-2,,,,,,,,,
186,6,膠,186-6,15,胶,⺼翏,5,1866-1,1866-2,1866-3,1866-4,1866-5,,,,,,
187,1,䏢,187-1,9,,⺼皮,2,1871-1,1871-2,,,,,,,,,
187,2,𦛋,187-2,10,,月吉,1,1872-1,,,,,,,,,,
187,3,s130-219,187-3,11,,股⺼殳寸,1,1873-1,,,,,,,,,,
187,4,s130-218,187-4,16,,⺼山胃,1,1874-1,,,,,,,,,,
187,5,刀,187-5,2,,𠃌丿,5,1875-1,1875-2,1875-3,1875-4,1875-5,,,,,,
187,6,刀,187-6,2,,𠃌丿,2,1876-1,1876-2,,,,,,,,,
188,1,利,188-1,7,,禾刂,5,1881-1,1881-2,1881-3,1881-4,1881-5,,,,,,
188,2,利,188-2,7,,禾刂,5,1882-1,1882-2,1882-3,1882-4,1882-5,,,,,,
188,3,利,188-3,7,,禾刂,5,1883-1,1883-2,1883-3,1883-4,1883-5,,,,,,
188,4,利,188-4,7,,禾刂,5,1884-1,1884-2,1884-3,1884-4,1884-5,,,,,,
188,5,利,188-5,7,,禾刂,1,1885-1,,,,,,,,,,
188,6,剡,188-6,10,,炎刂,2,1886-1,1886-2,,,,,,,,,
189,1,初,189-1,8,,衤刀,5,1891-1,1891-2,1891-3,1891-4,1891-5,,,,,,
189,2,初,189-2,8,,衤刀,1,1892-1,,,,,,,,,,
189,3,則,189-3,9,则,貝刂,5,1893-1,1893-2,1893-3,1893-4,1893-5,,,,,,
189,4,則,189-4,9,则,貝刂,4,1894-1,1894-2,1894-3,1894-4,,,,,,,
189,5,剛,189-5,10,刚,岡刂,5,1895-1,1895-2,1895-3,1895-4,1895-5,,,,,,
189,6,剛,189-6,10,刚,岡刂,3,1896-1,1896-2,1896-3,,,,,,,,
190,1,刻,190-1,8,,亥刂,1,1901-1,,,,,,,,,,
190,2,副,190-2,11,,畐刂,3,1902-1,1902-2,1902-3,,,,,,,,
190,3,辨(辧),190-3,16,辨,辡󰒐,5,1903-1,1903-2,1903-3,1903-4,1903-5,,,,,,
190,4,辨(辧),190-4,16,辨,辡󰒐,2,1904-1,1904-2,,,,,,,,,
190,5,列,190-5,6,,歹刂,1,1905-1,,,,,,,,,,
190,6,剽,190-6,13,,票刂,3,1906-1,1906-2,1906-3,,,,,,,,
191,1,制,191-1,8,,󰑕刂,1,1911-1,,,,,,,,,,
191,2,㓨(刺),191-2,9,,夾刂,2,1912-1,1912-2,,,,,,,,,
191,3,s018-101,191-3,8,,步刂,2,1913-1,1913-2,,,,,,,,,
191,4,s018-102,191-4,9,,赤刂,1,1914-1,,,,,,,,,,
191,5,𠛰,191-5,8,,冎刂,1,1915-1,,,,,,,,,,
191,6,𣃗,191-6,6,,方刀,1,1916-1,,,,,,,,,,
192,1,角,192-1,7,,⺈󰊿,5,1921-1,1921-2,1921-3,1921-4,1921-5,,,,,,
192,2,角,192-2,7,,⺈󰊿,1,1922-1,,,,,,,,,,
192,3,䚭,192-3,25,,角雚,1,1923-1,,,,,,,,,,
192,4,觭,192-4,15,,角奇,5,1924-1,1924-2,1924-3,1924-4,1924-5,,,,,,
192,5,觭,192-5,15,,角奇,1,1925-1,,,,,,,,,,
192,6,觸,192-6,20,触,角蜀,4,1926-1,1926-2,1926-3,1926-4,,,,,,,
193,1,衡,193-1,16,,行𩵋,5,1931-1,1931-2,1931-3,1931-4,1931-5,,,,,,
193,2,衡,193-2,16,,行𩵋,5,1932-1,1932-2,1932-3,1932-4,1932-5,,,,,,
193,3,衡,193-3,16,,行𩵋,1,1933-1,,,,,,,,,,
193,4,觟,193-4,13,,角圭,1,1934-1,,,,,,,,,,
193,5,解,193-5,13,,角𭷔,5,1935-1,1935-2,1935-3,1935-4,1935-5,,,,,,
193,6,解,193-6,13,,角𭷔,5,1936-1,1936-2,1936-3,1936-4,1936-5,,,,,,
194,1,解,194-1,13,,角𭷔,5,1941-1,1941-2,1941-3,1941-4,1941-5,,,,,,
194,2,解,194-2,13,,角𭷔,4,1942-1,1942-2,1942-3,1942-4,,,,,,,
194,3,𧣽,194-3,15,,角隹,1,1943-1,,,,,,,,,,
194,4,s148-024,194-4,10,,角亐,2,1944-1,1944-2,,,,,,,,,
194,5,s148-025,194-5,15,,角󰐼,1,1945-1,,,,,,,,,,
194,6,,,,,,,,,,,,,,,,,
195,1,,,,,,,,,,,,,,,,,
195,2,,,,,,,,,,,,,,,,,
195,3,竹,195-3,6,,亇亇,3,1953-1,1953-2,1953-3,,,,,,,,
195,4,簜,195-4,18,,𥫗湯,1,1954-1,,,,,,,,,,
195,5,筍,195-5,12,笋,𥫗旬,2,1955-1,1955-2,,,,,,,,,
195,6,節,195-6,13,节,𥫗即,5,1956-1,1956-2,1956-3,1956-4,1956-5,,,,,,
196,1,節,196-1,13,节,𥫗即,1,1961-1,,,,,,,,,,
196,2,筡,196-2,13,,𥫗余,5,1962-1,1962-2,1962-3,1962-4,1962-5,,,,,,
196,3,筡,196-3,13,,𥫗余,2,1963-1,1963-2,,,,,,,,,
196,4,籍,196-4,20,,𥫗耤,5,1964-1,1964-2,1964-3,1964-4,1964-5,,,,,,
196,5,簡,196-5,17,简,𥫗間,2,1965-1,1965-2,,,,,,,,,
196,6,等,196-6,12,,𥫗寺,3,1966-1,1966-2,1966-3,,,,,,,,
197,1,笵,197-1,12,,𥫗氾,5,1971-1,1971-2,1971-3,1971-4,1971-5,,,,,,
197,2,笵,197-2,12,,𥫗氾,5,1972-1,1972-2,1972-3,1972-4,1972-5,,,,,,
197,3,笵,197-3,12,,𥫗氾,5,1973-1,1973-2,1973-3,1973-4,1973-5,,,,,,
197,4,箋,197-4,14,笺,𥫗戔,1,1974-1,,,,,,,,,,
197,5,符,197-5,11,,𥫗付,4,1975-1,1975-2,1975-3,1975-4,,,,,,,
197,6,筦,197-6,13,,𥫗完,3,1976-1,1976-2,1976-3,,,,,,,,
198,1,笮,198-1,10,,𥫗乍,1,1981-1,,,,,,,,,,
198,2,籧,198-2,22,,𥫗遽,1,1982-1,,,,,,,,,,
198,3,筥,198-3,13,,𥫗呂,5,1983-1,1983-2,1983-3,1983-4,1983-5,,,,,,
198,4,筥,198-4,13,,𥫗呂,1,1984-1,,,,,,,,,,
198,5,箸,198-5,14,,𥫗者,4,1985-1,1985-2,1985-3,1985-4,,,,,,,
198,6,朹(簋),198-6,6,,木九,5,1986-1,1986-2,1986-3,1986-4,1986-5,,,,,,
199,1,朹(簋),199-1,6,,木九,5,1991-1,1991-2,1991-3,1991-4,1991-5,,,,,,
199,2,簠,199-2,18,,𥫗盙,2,1992-1,1992-2,,,,,,,,,
199,3,箱,199-3,15,,𥫗相,1,1993-1,,,,,,,,,,
199,4,管,199-4,14,,𥫗官,4,1994-1,1994-2,1994-3,1994-4,,,,,,,
199,5,篳,199-5,17,,𥫗畢,1,1995-1,,,,,,,,,,
199,6,算,199-6,14,,𥫗𥃲,1,1996-1,,,,,,,,,,
200,1,笑,200-1,10,,𥫗夭,2,2001-1,2001-2,,,,,,,,,
200,2,第,200-2,12,,𥫗𢎨,1,2002-1,,,,,,,,,,
200,3,𥬒,200-3,11,,𥫗犮,1,2003-1,,,,,,,,,,
200,4,籮,200-4,25,箩,𥫗羅,1,2004-1,,,,,,,,,,
200,5,笎,200-5,10,,𥫗元,2,2005-1,2005-2,,,,,,,,,
200,6,s118-122,200-6,25,,𥫗鬵,1,2006-1,,,,,,,,,,
201,1,䇢,201-1,11,,𥫗古,1,2011-1,,,,,,,,,,
201,2,𥲿,201-2,17,,𥫗翏,2,2012-1,2012-2,,,,,,,,,
201,3,s118-007,201-3,17,,𥫗医心,2,2013-1,2013-2,,,,,,,,,
201,4,s118-121,201-4,15,,𥫗日大力,1,2014-1,,,,,,,,,,
201,5,s118-120,201-5,13,,𥫗月刃,1,2015-1,,,,,,,,,,
201,6,笱,201-6,11,,𥫗句,4,2016-1,2016-2,2016-3,2016-4,,,,,,,
202,1,𥭜,202-1,13,,𥫗忌,1,2021-1,,,,,,,,,,
202,2,箕(其),202-2,14,箕,𥫗其,5,2022-1,2022-2,2022-3,2022-4,2022-5,,,,,,
202,3,箕(其),202-3,14,箕,𥫗其,5,2023-1,2023-2,2023-3,2023-4,2023-5,,,,,,
202,4,箕(其),202-4,14,箕,𥫗其,4,2024-1,2024-2,2024-3,2024-4,,,,,,,
202,5,典,202-5,8,,冊廾,5,2025-1,2025-2,2025-3,2025-4,2025-5,,,,,,
202,6,典,202-6,8,,冊廾,1,2026-1,,,,,,,,,,
203,1,畀,203-1,8,,田丌,1,2031-1,,,,,,,,,,
203,2,巽,203-2,12,,󰽰共,2,2032-1,2032-2,,,,,,,,,
203,3,左,203-3,5,,𠂇工,5,2033-1,2033-2,2033-3,2033-4,2033-5,,,,,,
203,4,左,203-4,5,,𠂇工,5,2034-1,2034-2,2034-3,2034-4,2034-5,,,,,,
203,5,差,203-5,9,,⺶工,4,2035-1,2035-2,2035-3,2035-4,,,,,,,
203,6,工,203-6,3,,丅一,4,2036-1,2036-2,2036-3,2036-4,,,,,,,
204,1,式,204-1,6,,弋工,5,2041-1,2041-2,2041-3,2041-4,2041-5,,,,,,
204,2,巧,204-2,5,,工丂,2,2042-1,2042-2,,,,,,,,,
204,3,巨,204-3,5,,工󰒦,4,2043-1,2043-2,2043-3,2043-4,,,,,,,
204,4,巨,204-4,5,,工󰒦,3,2044-1,2044-2,2044-3,,,,,,,,
204,5,巫,204-5,7,,工从!一󰋼,5,2045-1,2045-2,2045-3,2045-4,2045-5,,,,,,
204,6,巫,204-6,7,,工从!一󰋼,2,2046-1,2046-2,,,,,,,,,
205,1,甘,205-1,5,,廿一,4,2051-1,2051-2,2051-3,2051-4,,,,,,,
205,2,朁,205-2,12,,兓曰,3,2052-1,2052-2,2052-3,,,,,,,,
205,3,沓,205-3,9,,水曰,5,2053-1,2053-2,2053-3,2053-4,2053-5,,,,,,
205,4,沓,205-4,9,,水曰,1,2054-1,,,,,,,,,,
205,5,曹(𣍘),205-5,11,曹,󰓛曰,5,2055-1,2055-2,2055-3,2055-4,2055-5,,,,,,
205,6,𣈅,205-6,12,,林日,1,2056-1,,,,,,,,,,
206,1,s086-107,206-1,12,,炎火日,1,2061-1,,,,,,,,,,
206,2,乃,206-2,3,,𠄎丿,5,2062-1,2062-2,2062-3,2062-4,2062-5,,,,,,
206,3,乃,206-3,3,,𠄎丿,1,2063-1,,,,,,,,,,
206,4,廼(迺),206-4,9,,廴西,1,2064-1,,,,,,,,,,
206,5,寧,206-5,14,,寍丁,5,2065-1,2065-2,2065-3,2065-4,2065-5,,,,,,
206,6,可,206-6,5,,丁口,5,2066-1,2066-2,2066-3,2066-4,2066-5,,,,,,
207,1,奇,207-1,8,,大可,4,2071-1,2071-2,2071-3,2071-4,,,,,,,
207,2,于(亏)(亐),207-2,3,于,二亅,6,2072-1,2072-2,2072-3,2072-4,2072-5,2072-6,,,,,
207,3,于(亏)(亐),207-3,3,于,二亅,4,2073-1,2073-2,2073-3,2073-4,,,,,,,
207,4,𠮱(吁),207-4,6,,口亏,1,2074-1,,,,,,,,,,
207,5,平,207-5,5,,干丷!一󰑤,5,2075-1,2075-2,2075-3,2075-4,2075-5,,,,,,
207,6,平,207-6,5,,干丷!一󰑤,5,2076-1,2076-2,2076-3,2076-4,2076-5,,,,,,
208,1,平,208-1,5,,干丷!一󰑤,4,2081-1,2081-2,2081-3,2081-4,,,,,,,
208,2,嘗,208-2,14,尝,𫩠旨,1,2082-1,,,,,,,,,,
208,3,喜,208-3,12,,壴口,5,2083-1,2083-2,2083-3,2083-4,2083-5,,,,,,
208,4,喜,208-4,12,,壴口,5,2084-1,2084-2,2084-3,2084-4,2084-5,,,,,,
208,5,憙,208-5,16,,喜心,5,2085-1,2085-2,2085-3,2085-4,2085-5,,,,,,
208,6,憙,208-6,16,,喜心,1,2086-1,,,,,,,,,,
209,1,尌,209-1,12,,壴寸,1,2091-1,,,,,,,,,,
209,2,彭,209-2,12,,壴彡,5,2092-1,2092-2,2092-3,2092-4,2092-5,,,,,,
209,3,彭,209-3,12,,壴彡,5,2093-1,2093-2,2093-3,2093-4,2093-5,,,,,,
209,4,彭,209-4,12,,壴彡,5,2094-1,2094-2,2094-3,2094-4,2094-5,,,,,,
209,5,彭,209-5,12,,壴彡,5,2095-1,2095-2,2095-3,2095-4,2095-5,,,,,,
209,6,彭,209-6,12,,壴彡,2,2096-1,2096-2,,,,,,,,,
210,1,嘉,210-1,14,,壴加,5,2101-1,2101-2,2101-3,2101-4,2101-5,,,,,,
210,2,嘉,210-2,14,,壴加,3,2102-1,2102-2,2102-3,,,,,,,,
210,3,豈,210-3,10,岂,山豆,1,2103-1,,,,,,,,,,
210,4,豆,210-4,7,,𠮛䒑,1,2104-1,,,,,,,,,,
210,5,豊,210-5,13,,曲豆,5,2105-1,2105-2,2105-3,2105-4,2105-5,,,,,,
210,6,豐,210-6,18,丰,𠁳豆,3,2106-1,2106-2,2106-3,,,,,,,,
211,1,豔,211-1,28,艳,豐盍,1,2111-1,,,,,,,,,,
211,2,虞,211-2,13,,虍吳,5,2112-1,2112-2,2112-3,2112-4,2112-5,,,,,,
211,3,虞,211-3,13,,虍吳,5,2113-1,2113-2,2113-3,2113-4,2113-5,,,,,,
211,4,虞,211-4,13,,虍吳,3,2114-1,2114-2,2114-3,,,,,,,,
211,5,虔,211-5,10,,虍文,2,2115-1,2115-2,,,,,,,,,
211,6,虖,211-6,11,,虍乎,3,2116-1,2116-2,2116-3,,,,,,,,
212,1,s141-075,212-1,12,,虍交,2,2121-1,2121-2,,,,,,,,,
212,2,s141-076,212-2,13,,虍肙,1,2122-1,,,,,,,,,,
212,3,虎,212-3,8,,虍儿,5,2123-1,2123-2,2123-3,2123-4,2123-5,,,,,,
212,4,虎,212-4,8,,虍儿,2,2124-1,2124-2,,,,,,,,,
212,5,彪,212-5,11,,虎彡,2,2125-1,2125-2,,,,,,,,,
212,6,虢,212-6,15,,寽虎,2,2126-1,2126-2,,,,,,,,,
213,1,盂,213-1,8,,于皿,1,2131-1,,,,,,,,,,
213,2,盛,213-2,11,,成皿,4,2132-1,2132-2,2132-3,2132-4,,,,,,,
213,3,盧,213-3,16,卢,𧆨皿,5,2133-1,2133-2,2133-3,2133-4,2133-5,,,,,,
213,4,盧,213-4,16,卢,𧆨皿,5,2134-1,2134-2,2134-3,2134-4,2134-5,,,,,,
213,5,盧,213-5,16,卢,𧆨皿,2,2135-1,2135-2,,,,,,,,,
213,6,盎,213-6,10,,央皿,1,2136-1,,,,,,,,,,
214,1,盆,214-1,9,,分八刀皿,1,2141-1,,,,,,,,,,
214,2,益,214-2,10,,󰓊皿,5,2142-1,2142-2,2142-3,2142-4,2142-5,,,,,,
214,3,益,214-3,10,,󰓊皿,4,2143-1,2143-2,2143-3,2143-4,,,,,,,
214,4,盈,214-4,11,,夃皿,3,2144-1,2144-2,2144-3,,,,,,,,
214,5,s108-073,214-5,13,,孚乚皿,1,2145-1,,,,,,,,,,
214,6,去,214-6,5,,土厶,5,2146-1,2146-2,2146-3,2146-4,2146-5,,,,,,
215,1,去,215-1,5,,土厶,5,2151-1,2151-2,2151-3,2151-4,2151-5,,,,,,
215,2,去,215-2,5,,土厶,4,2152-1,2152-2,2152-3,2152-4,,,,,,,
215,3,盍,215-3,10,,去皿,1,2153-1,,,,,,,,,,
215,4,主,215-4,5,,丶󵣀!丶王!亠土,5,2154-1,2154-2,2154-3,2154-4,2154-5,,,,,,
215,5,主,215-5,5,,丶󵣀!丶王!亠土,2,2155-1,2155-2,,,,,,,,,
215,6,丹,215-6,4,,󺪜丶!󰖶一,5,2156-1,2156-2,2156-3,2156-4,2156-5,,,,,,
216,1,丹,216-1,4,,󺪜丶!󰖶一,2,2161-1,2161-2,,,,,,,,,
216,2,彤,216-2,7,,丹彡,5,2162-1,2162-2,2162-3,2162-4,2162-5,,,,,,
216,3,青,216-3,8,,龶月,5,2163-1,2163-2,2163-3,2163-4,2163-5,,,,,,
216,4,青,216-4,8,,龶月,5,2164-1,2164-2,2164-3,2164-4,2164-5,,,,,,
216,5,靜,216-5,16,静,青爭,1,2165-1,,,,,,,,,,
216,6,井(丼),216-6,4,井,二󰕐,5,2166-1,2166-2,2166-3,2166-4,2166-5,,,,,,
217,1,㓝(刑),217-1,6,,井刂,5,2171-1,2171-2,2171-3,2171-4,2171-5,,,,,,
217,2,㓝(刑),217-2,6,,井刂,5,2172-1,2172-2,2172-3,2172-4,2172-5,,,,,,
217,3,㓝(刑),217-3,6,,井刂,3,2173-1,2173-2,2173-3,,,,,,,,
217,4,即,217-4,7,,󰑴卩,5,2174-1,2174-2,2174-3,2174-4,2174-5,,,,,,
217,5,即,217-5,7,,󰑴卩,3,2175-1,2175-2,2175-3,,,,,,,,
217,6,既,217-6,9,,󰑴旡,2,2176-1,2176-2,,,,,,,,,
218,1,爵(𥥼),218-1,17,爵,爫󹸒,4,2181-1,2181-2,2181-3,2181-4,,,,,,,
218,2,食,218-2,9,,亼艮,5,2182-1,2182-2,2182-3,2182-4,2182-5,,,,,,
218,3,餳,218-3,17,,飠食昜,1,2183-1,,,,,,,,,,
218,4,飤,218-4,11,,飠食人,4,2184-1,2184-2,2184-3,2184-4,,,,,,,
218,5,饒,218-5,21,饶,飠食堯,5,2185-1,2185-2,2185-3,2185-4,2185-5,,,,,,
218,6,饒,218-6,21,饶,飠食堯,3,2186-1,2186-2,2186-3,,,,,,,,
219,1,餘,219-1,15,,飠食余,5,2191-1,2191-2,2191-3,2191-4,2191-5,,,,,,
219,2,餘,219-2,15,,飠食余,3,2192-1,2192-2,2192-3,,,,,,,,
219,3,館,219-3,16,馆,飠食官,4,2193-1,2193-2,2193-3,2193-4,,,,,,,
219,4,餽,219-4,17,,飠食鬼,1,2194-1,,,,,,,,,,
219,5,𩜁,219-5,16,,飠食夌,1,2195-1,,,,,,,,,,
219,6,䬷,219-6,14,,飠食多,1,2196-1,,,,,,,,,,
220,1,s086-106,220-1,13,,火飠食,2,2201-1,2201-2,,,,,,,,,
220,2,合,220-2,6,,亼口,5,2202-1,2202-2,2202-3,2202-4,2202-5,,,,,,
220,3,合,220-3,6,,亼口,5,2203-1,2203-2,2203-3,2203-4,2203-5,,,,,,
220,4,合,220-4,6,,亼口,1,2204-1,,,,,,,,,,
220,5,僉,220-5,13,,亼吅从,1,2205-1,,,,,,,,,,
220,6,今,220-6,4,,亼󰑶,4,2206-1,2206-2,2206-3,2206-4,,,,,,,
221,1,舍,221-1,8,,𫢉口,5,2211-1,2211-2,2211-3,2211-4,2211-5,,,,,,
221,2,舍,221-2,8,,𫢉口,5,2212-1,2212-2,2212-3,2212-4,2212-5,,,,,,
221,3,舍,221-3,8,,𫢉口,4,2213-1,2213-2,2213-3,2213-4,,,,,,,
221,4,會,221-4,13,,亼𭥴,5,2214-1,2214-2,2214-3,2214-4,2214-5,,,,,,
221,5,會,221-5,13,,亼𭥴,2,2215-1,2215-2,,,,,,,,,
221,6,倉,221-6,10,仓,󰓌口,5,2216-1,2216-2,2216-3,2216-4,2216-5,,,,,,
222,1,倉,222-1,10,仓,󰓌口,4,2221-1,2221-2,2221-3,2221-4,,,,,,,
222,2,入,222-2,2,,丿㇏,6,2222-1,2222-2,2222-3,2222-4,2222-5,2222-6,,,,,
222,3,入,222-3,2,,丿㇏,3,2223-1,2223-2,2223-3,,,,,,,,
222,4,內,222-4,4,内,冂入,5,2224-1,2224-2,2224-3,2224-4,2224-5,,,,,,
222,5,內,222-5,4,内,冂入,1,2225-1,,,,,,,,,,
222,6,全(㒰),222-6,6,全,入王,2,2226-1,2226-2,,,,,,,,,
223,1,缶,223-1,6,,午凵,1,2231-1,,,,,,,,,,
223,2,缾,223-2,12,,缶并,1,2232-1,,,,,,,,,,
223,3,矢,223-3,5,,𠂉大,4,2233-1,2233-2,2233-3,2233-4,,,,,,,
223,4,射(䠶),223-4,10,射,身寸,5,2234-1,2234-2,2234-3,2234-4,2234-5,,,,,,
223,5,射(䠶),223-5,10,射,身寸,4,2235-1,2235-2,2235-3,2235-4,,,,,,,
223,6,矯,223-6,17,矫,矢喬,3,2236-1,2236-2,2236-3,,,,,,,,
224,1,矰,224-1,17,,矢曾,1,2241-1,,,,,,,,,,
224,2,矦(侯),224-2,9,,厃矢,5,2242-1,2242-2,2242-3,2242-4,2242-5,,,,,,
224,3,矦(侯),224-3,9,,厃矢,5,2243-1,2243-2,2243-3,2243-4,2243-5,,,,,,
224,4,矦(侯),224-4,9,,厃矢,5,2244-1,2244-2,2244-3,2244-4,2244-5,,,,,,
224,5,矦(侯),224-5,9,,厃矢,2,2245-1,2245-2,,,,,,,,,
224,6,高,224-6,11,,󰒙口,5,2246-1,2246-2,2246-3,2246-4,2246-5,,,,,,
225,1,高,225-1,11,,󰒙口,5,2251-1,2251-2,2251-3,2251-4,2251-5,,,,,,
225,2,高,225-2,11,,󰒙口,5,2252-1,2252-2,2252-3,2252-4,2252-5,,,,,,
225,3,亭,225-3,10,,󰊟丁,5,2253-1,2253-2,2253-3,2253-4,2253-5,,,,,,
225,4,亭,225-4,10,,󰊟丁,4,2254-1,2254-2,2254-3,2254-4,,,,,,,
225,5,市,225-5,5,,亠巾,5,2255-1,2255-2,2255-3,2255-4,2255-5,,,,,,
225,6,市,225-6,5,,亠巾,5,2256-1,2256-2,2256-3,2256-4,2256-5,,,,,,
226,1,市,226-1,5,,亠巾,1,2261-1,,,,,,,,,,
226,2,冘,226-2,4,,󰒂󰉼!󰑐乚,1,2262-1,,,,,,,,,,
226,3,央,226-3,5,,冂大,5,2263-1,2263-2,2263-3,2263-4,2263-5,,,,,,
226,4,央,226-4,5,,冂大,6,2264-1,2264-2,2264-3,2264-4,2264-5,2264-6,,,,,
226,5,央,226-5,5,,冂大,5,2265-1,2265-2,2265-3,2265-4,2265-5,,,,,,
226,6,央,226-6,5,,冂大,2,2266-1,2266-2,,,,,,,,,
227,1,𩫃(𩫖),227-1,14,,󰑺回子,3,2271-1,2271-2,2271-3,,,,,,,,
227,2,京,227-2,8,,󰑺小,5,2272-1,2272-2,2272-3,2272-4,2272-5,,,,,,
227,3,就,227-3,12,,京尤,5,2273-1,2273-2,2273-3,2273-4,2273-5,,,,,,
227,4,就,227-4,12,,京尤,5,2274-1,2274-2,2274-3,2274-4,2274-5,,,,,,
227,5,就,227-5,12,,京尤,2,2275-1,2275-2,,,,,,,,,
227,6,享,227-6,8,,󰑺子,1,2276-1,,,,,,,,,,
228,1,覃(𪉞)(𪉲)(𪉷),228-1,12,覃,覀早,2,2281-1,2281-2,,,,,,,,,
228,2,厚,228-2,9,,厂㫗,4,2282-1,2282-2,2282-3,2282-4,,,,,,,
228,3,良,228-3,7,,良,5,2283-1,2283-2,2283-3,2283-4,2283-5,,,,,,
228,4,良,228-4,7,,良,5,2284-1,2284-2,2284-3,2284-4,2284-5,,,,,,
228,5,良,228-5,7,,良,2,2285-1,2285-2,,,,,,,,,
228,6,廩,228-6,16,,广稟,4,2286-1,2286-2,2286-3,2286-4,,,,,,,
229,1,稟,229-1,13,,㐭禾,1,2291-1,,,,,,,,,,
229,2,嗇,229-2,13,,󰓙回,2,2292-1,2292-2,,,,,,,,,
229,3,來,229-3,8,来,來,5,2293-1,2293-2,2293-3,2293-4,2293-5,,,,,,
229,4,來,229-4,8,来,來,5,2294-1,2294-2,2294-3,2294-4,2294-5,,,,,,
229,5,憂,229-5,15,忧,㥑夊,5,2295-1,2295-2,2295-3,2295-4,2295-5,,,,,,
229,6,憂,229-6,15,忧,㥑夊,2,2296-1,2296-2,,,,,,,,,
